district,community,date,count
黄浦区,中山南一路1109弄,"3月:28; 4月:3,4,5,6,7,8,11,12,13",10
黄浦区,中山南一路1109弄1号,3月:22,1
黄浦区,中山南一路1380弄,4月:2,1
黄浦区,中山南一路161弄,"4月:7,11",2
黄浦区,中山南一路1711弄,4月:11,1
黄浦区,中山南一路198弄,"4月:6,8,11",3
黄浦区,中山南一路1O16号,4月:11,1
黄浦区,中山南一路246弄,4月:12,1
黄浦区,中山南一路247弄,"3月:19,22,26; 4月:10,11,12,13",7
黄浦区,中山南一路248号,"4月:6,7",2
黄浦区,中山南一路248弄,3月:30,1
黄浦区,中山南一路250号,4月:13,1
黄浦区,中山南一路256弄,"4月:7,8,11,13",4
黄浦区,中山南一路300号,4月:11,1
黄浦区,中山南一路302号,"4月:2,7",2
黄浦区,中山南一路428号,4月:7,1
黄浦区,中山南一路468号,4月:8,1
黄浦区,中山南一路500弄,"4月:2,4,5,6,7,8,10,11,12,13",10
黄浦区,中山南一路500弄2号,"3月:21,28",2
黄浦区,中山南一路721弄,4月:8,1
黄浦区,中山南一路725号,"3月:30; 4月:3,7",3
黄浦区,中山南一路804号,4月:2,1
黄浦区,中山南一路810号,4月:7,1
黄浦区,中山南一路892号,"4月:5,7,12",3
黄浦区,中山南一路904号,"4月:6,7,9,13",4
黄浦区,中兴路1394弄,4月:7,1
黄浦区,昼锦路180弄,"3月:28,30; 4月:9,10",4
黄浦区,昼锦路236号,"3月:30; 4月:3,11",3
黄浦区,昼锦路58弄,4月:7,1
黄浦区,昼锦路84号,3月:28,1
黄浦区,昼锦路99号,"3月:31; 4月:2,3,6,7,8,10,11,12,13",10
黄浦区,庄家街100弄,3月:28,1
黄浦区,庄家街103号,3月:28; 4月:1,2
黄浦区,庄家街10号,3月:28,1
黄浦区,庄家街18弄,"3月:29,31; 4月:1",3
黄浦区,庄家街1号,3月:27,1
黄浦区,庄家街34号,"3月:28,29; 4月:1",3
黄浦区,庄家街43号,4月:1,1
黄浦区,庄家街45弄,"3月:28,31; 4月:1,2,4",5
黄浦区,庄家街49号,3月:29; 4月:1,2
黄浦区,庄家街51弄,"3月:31; 4月:1,2",3
黄浦区,庄家街58号,3月:30,1
黄浦区,庄家街64号,3月:28,1
黄浦区,庄家街68号,"4月:1,4",2
黄浦区,庄家街72号,3月:28,1
黄浦区,庄家街78号,"4月:1,2",2
黄浦区,庄家街79弄,3月:31; 4月:1,2
黄浦区,庄家街84号,"4月:1,4",2
黄浦区,庄家街92号,"4月:1,5",2
黄浦区,紫金路5号,4月:6,1
黄浦区,紫霞路119号,4月:7,1
黄浦区,紫霞路151号,4月:12,1
黄浦区,紫霞路199弄,3月:28,1
黄浦区,自忠路170号,"4月:6,7,11,12,13",5
黄浦区,自忠路367号,3月:31,1
黄浦区,自忠路373号,"4月:6,7,10,11",4
黄浦区,自忠路434号,"4月:6,7",2
黄浦区,自忠路450号,"4月:6,11",2
嘉定区,阿克苏路66弄,4月:10,1
嘉定区,艾米公寓,3月:25,1
嘉定区,爱特路185弄,"3月:29; 4月:3,10,12",4
嘉定区,爱特路333弄,"4月:7,8,10,12",4
嘉定区,爱特路68弄,"3月:26; 4月:2,3,6,7,8,10,13",8
嘉定区,爱特路81号,3月:28,1
嘉定区,爱特路877号,"4月:6,10,13",3
嘉定区,爱特路89弄,"3月:21; 4月:7,10",3
嘉定区,安边路1558号,3月:24,1
嘉定区,安诚路180弄,4月:13,1
嘉定区,安虹路299弄,3月:22,1
嘉定区,安礼路255弄,3月:21,1
嘉定区,安礼路399弄,4月:7,1
嘉定区,安亭集贸市场,3月:30,1
嘉定区,安亭街119号,"4月:6,7",2
嘉定区,安亭水产村,"4月:2,6",2
嘉定区,安亭镇顾浦村,4月:2,1
嘉定区,安亭镇老宅村,3月:22,1
嘉定区,安亭镇联群村,"3月:18,19,20,27,28,29; 4月:1",7
嘉定区,安亭镇联西村,3月:30,1
嘉定区,安亭镇泥岗村,3月:31,1
嘉定区,安亭镇星光村,3月:26,1
嘉定区,安亭镇玉兰一村,4月:3,1
嘉定区,安新村,"4月:6,7,8,10,11,12,13",7
嘉定区,安新路968号,"4月:4,5,8,11,12",5
嘉定区,安研路66弄,"3月:19,21; 4月:8",3
嘉定区,安研路67弄,"4月:6,7",2
嘉定区,白墙村,"3月:24; 4月:8,12",3
嘉定区,白银路1563号,"4月:6,7",2
嘉定区,白银路355弄,"4月:6,12",2
嘉定区,白银路399号,"4月:4,12",2
嘉定区,百安公路1535号,3月:28,1
嘉定区,半图村,4月:6,1
嘉定区,包桥村,"4月:6,8,10,12,13",5
嘉定区,宝安公路2442号,4月:13,1
嘉定区,宝安公路2466号,3月:29,1
嘉定区,宝安公路2466弄,"4月:6,9",2
嘉定区,宝安公路2682号,"4月:6,7,8,12",4
嘉定区,宝安公路2888弄,3月:20,1
嘉定区,宝安公路2948号,3月:21,1
嘉定区,宝安公路2999弄,"4月:1,2,8",3
嘉定区,宝安公路3136号,3月:27,1
嘉定区,宝安公路3136弄,4月:13,1
嘉定区,宝安公路3421弄,"4月:6,8",2
嘉定区,宝安公路3525弄,"4月:8,9",2
嘉定区,宝安公路3650弄,3月:30,1
嘉定区,宝安公路3705号,"4月:8,9,12",3
嘉定区,宝安公路3705弄,"3月:26; 4月:1,2,7,10,13",6
嘉定区,宝安公路3799号,"4月:2,3,5,8,9,12",6
嘉定区,宝安公路3799弄,"4月:1,6,10",3
嘉定区,宝安公路4188号,"4月:5,6,8",3
嘉定区,宝安公路4188号工地,"4月:10,12,13",3
嘉定区,宝安公路4259号,4月:2,1
嘉定区,宝安公路4339号,"4月:7,10,12,13",4
嘉定区,宝安公路4385弄,4月:8,1
嘉定区,宝安公路5037号,4月:10,1
嘉定区,宝安公路5063号,"4月:1,2",2
嘉定区,宝安公路安晓路交叉口工地,4月:7,1
嘉定区,宝凤路519号,"4月:6,7,10,12",4
嘉定区,宝凤路699号,4月:12,1
嘉定区,宝乐路58弄,"3月:24; 4月:7,8",3
嘉定区,宝钱公路1083号,3月:24,1
嘉定区,宝钱公路2977号,4月:2,1
嘉定区,宝钱公路3488弄,3月:23,1
嘉定区,宝钱公路438号,4月:10,1
嘉定区,宝钱公路5888弄,3月:30; 4月:2,2
嘉定区,宝钱公路嘉朱公路757号,3月:20,1
嘉定区,宝塔路286号,4月:1,1
嘉定区,宝翔路158弄,"4月:7,13",2
嘉定区,宝翔路225弄,"4月:6,7,8,10",4
嘉定区,宝翔路556弄,4月:7,1
嘉定区,宝翔路560弄,"3月:21; 4月:6,7,8,9,10,11,12,13",9
嘉定区,宝翔路888弄,"4月:8,10",2
嘉定区,宝翔路998弄,"3月:26; 4月:7,8,10,12",5
嘉定区,宝翔路小学工地,"4月:6,9,10,13",4
嘉定区,宝翔路一建小学项目部,4月:7,1
嘉定区,北陈家宅,3月:26,1
嘉定区,北陈路320号,4月:8,1
嘉定区,北大街280弄,4月:2,1
嘉定区,北管村,"4月:1,6,8,10,12,13",6
嘉定区,北和公路1650号,"3月:23,24,25,26,27,28,29,31; 4月:1,2,7,9,12",13
嘉定区,北新村,"4月:4,6,7,8,10",5
嘉定区,北栅桥路199号,4月:6,1
嘉定区,博泰景苑,3月:28,1
嘉定区,博学路89号,"4月:11,13",2
嘉定区,博园路2199弄,3月:30,1
嘉定区,博园路422号,3月:26,1
嘉定区,博园路4508号,3月:28,1
嘉定区,博园路8200弄,"4月:6,8",2
嘉定区,博园路888号,"4月:8,9,13",3
嘉定区,博园路898号,"4月:7,10,11,12",4
嘉定区,仓场村,"4月:8,10,12,13",4
嘉定区,仓场路421弄,"4月:3,4,6",3
嘉定区,仓场路441弄,4月:6,1
嘉定区,曹安公路1090号,3月:28,1
嘉定区,曹安公路1183号,3月:24,1
嘉定区,曹安公路1191号,4月:6,1
嘉定区,曹安公路1501号,4月:10,1
嘉定区,曹安公路1525号,4月:9,1
嘉定区,曹安公路1558号,3月:26,1
嘉定区,曹安公路1583号,"4月:6,8",2
嘉定区,曹安公路1588弄,4月:8,1
嘉定区,曹安公路1611号,"4月:6,8",2
嘉定区,曹安公路1615号,3月:23,1
嘉定区,曹安公路1636号,4月:6,1
嘉定区,曹安公路1685号,"3月:26,29; 4月:1,2,6,7,8,9",8
嘉定区,曹安公路1688号,"4月:6,10",2
嘉定区,曹安公路1718号,"3月:23; 4月:2,6,7,8,10",6
嘉定区,曹安公路1760号,3月:26,1
嘉定区,曹安公路1775号,"4月:6,8,9",3
嘉定区,曹安公路1775弄,4月:13,1
嘉定区,曹安公路1777号,"3月:21,23,24,26",4
嘉定区,曹安公路1781弄,3月:27; 4月:4,2
嘉定区,曹安公路1798号,"3月:26; 4月:1,9",3
嘉定区,曹安公路1833号,3月:30,1
嘉定区,曹安公路1865号,4月:8,1
嘉定区,曹安公路1901号,3月:24; 4月:8,2
嘉定区,曹安公路1909号,"3月:27; 4月:2,6,8",4
嘉定区,曹安公路1911号,"4月:1,2,8,10,12,13",6
嘉定区,曹安公路1936号,"3月:24,25,26,27,28,29,30,31; 4月:1,2,3,4,6,8",14
嘉定区,曹安公路1937号,4月:13,1
嘉定区,曹安公路1948号,3月:23,1
嘉定区,曹安公路1978号,"3月:27,29,30; 4月:2,6",5
嘉定区,曹安公路1978弄,3月:20,1
嘉定区,曹安公路1980号,3月:29; 4月:7,2
嘉定区,曹安公路1986号,"3月:26,27,29; 4月:1,2,3,5,7,8",9
嘉定区,曹安公路1991号,"3月:24,26,27,28,29; 4月:1,2,3,5,6,7,8,9,10,11,12",16
嘉定区,曹安公路1991弄,3月:26,1
嘉定区,曹安公路1993号,"3月:31; 4月:3,5",3
嘉定区,曹安公路2019弄,"3月:29; 4月:2,4",3
嘉定区,曹安公路2020号,"4月:6,10",2
嘉定区,曹安公路2031号,4月:9,1
嘉定区,曹安公路2033号,3月:26,1
嘉定区,曹安公路2038号,4月:1,1
嘉定区,曹安公路2047号,4月:10,1
嘉定区,曹安公路2053号,4月:6,1
嘉定区,曹安公路2089弄,4月:10,1
嘉定区,曹安公路2095号,4月:2,1
嘉定区,曹安公路2098号,"3月:26,27; 4月:1,5,6,8",6
嘉定区,曹安公路2118号,3月:30,1
嘉定区,曹安公路2167弄,"4月:4,6,10,13",4
嘉定区,曹安公路2199号,4月:2,1
嘉定区,曹安公路2258号,"3月:26,27,29; 4月:2,4,6",6
嘉定区,曹安公路2266号,"4月:5,8",2
嘉定区,曹安公路2268号,"4月:3,5",2
嘉定区,曹安公路2291号,"3月:23,26",2
嘉定区,曹安公路2300号,3月:19,1
嘉定区,曹安公路2300弄,"3月:20,21,26,27",4
嘉定区,曹安公路2341号,"4月:6,7,8",3
嘉定区,曹安公路2378号,4月:6,1
嘉定区,曹安公路2380号,4月:2,1
嘉定区,曹安公路2388号,"4月:7,8,9,10,13",5
嘉定区,曹安公路2389号,4月:6,1
嘉定区,曹安公路2515号,"4月:10,12",2
嘉定区,曹安公路2611号,4月:4,1
嘉定区,曹安公路2613号,"4月:6,12",2
嘉定区,曹安公路2620号,4月:6,1
嘉定区,曹安公路2622号,"4月:6,12,13",3
嘉定区,曹安公路2688号,3月:26; 4月:12,2
嘉定区,曹安公路2698号,"4月:10,12,13",3
嘉定区,曹安公路2715号,4月:6,1
嘉定区,曹安公路2738号,4月:2,1
嘉定区,曹安公路2742号,"4月:3,5,6,7,8,9,10,12,13",9
嘉定区,曹安公路2758号,"4月:2,3,6,7,8,10,12,13",8
嘉定区,曹安公路2831弄,4月:5,1
嘉定区,曹安公路2989号,"4月:7,12,13",3
嘉定区,曹安公路3055弄,3月:29,1
嘉定区,曹安公路3057号,3月:27,1
嘉定区,曹安公路3057弄,3月:28; 4月:13,2
嘉定区,曹安公路3080号,"4月:7,13",2
嘉定区,曹安公路3580弄,4月:13,1
嘉定区,曹安公路3620号,4月:10,1
嘉定区,曹安公路3798弄,"3月:30; 4月:10,12",3
嘉定区,曹安公路3816号,3月:30,1
嘉定区,曹安公路3962号,4月:1,1
嘉定区,曹安公路4058号,"4月:6,12",2
嘉定区,曹安公路4058弄,4月:7,1
嘉定区,曹安公路4068号,4月:8,1
嘉定区,曹安公路4078弄,"4月:12,13",2
嘉定区,曹安公路4118弄,"4月:6,10",2
嘉定区,曹安公路4215弄,4月:4,1
嘉定区,曹安公路4512弄,"4月:4,6",2
嘉定区,曹安公路4671号,4月:2,1
嘉定区,曹安公路4800号,"4月:6,7,8,10,12,13",6
嘉定区,曹安公路4908弄,4月:6,1
嘉定区,曹安公路5098号,4月:8,1
嘉定区,曹安路1501号,4月:7,1
嘉定区,曹安路1509号,4月:6,1
嘉定区,曹安路1911号,4月:3,1
嘉定区,曹安路1911弄,4月:6,1
嘉定区,曹安路1991号,4月:3,1
嘉定区,曹安路2167弄,4月:3,1
嘉定区,曹安路2742号,4月:3,1
嘉定区,曹安路4908弄,4月:7,1
嘉定区,曹安路华江路,3月:26,1
嘉定区,曹丰路600号,3月:30,1
嘉定区,曹丰路619号,4月:3,1
嘉定区,曹联路43号,4月:6,1
嘉定区,曹南路12号,"3月:27,31",2
嘉定区,曹南路12弄,"4月:6,7,8,9,10,11,12,13",8
嘉定区,曹王村,"3月:30; 4月:4,5,6,7,8,9,10,12,13",10
嘉定区,曹王路158弄,"3月:28,29; 4月:2,3,6",5
嘉定区,曹新公路1285号,4月:8,1
嘉定区,曹新公路12号,4月:8,1
嘉定区,草庵村,3月:25; 4月:6,2
嘉定区,槎溪路20号,3月:31,1
嘉定区,槎溪路222弄,"4月:1,8,10",3
嘉定区,槎溪路650弄,"3月:23,24; 4月:8,13",4
嘉定区,槎溪路680弄,"4月:6,7,8,10",4
嘉定区,槎溪路833弄,"4月:6,8,9",3
嘉定区,槎溪路金通路路口工地,4月:6,1
嘉定区,槎溪路幼儿园工地,"4月:7,10",2
嘉定区,昌吉东路888弄,4月:2,1
嘉定区,昌吉路156弄,"4月:3,6",2
嘉定区,昌吉路216号,4月:6,1
嘉定区,昌吉路219号,"4月:2,6",2
嘉定区,昌吉路248弄,"4月:2,3",2
嘉定区,昌吉路253弄,"4月:6,11,12",3
嘉定区,昌翔路288号,"4月:9,10",2
嘉定区,昌翔路568号,4月:12,1
嘉定区,昌翔路88弄,4月:7,1
嘉定区,陈宝路30号,"4月:7,8",2
嘉定区,陈宝路848号,4月:8,1
嘉定区,陈村村,"4月:5,6,7,8,9,10,12,13",8
嘉定区,陈家山路388号,"3月:21,29",2
嘉定区,陈家山路388弄,"3月:26; 4月:7,9",3
嘉定区,陈翔公路1111弄,4月:10,1
嘉定区,陈翔公路1588弄,"4月:7,10,13",3
嘉定区,陈翔公路2299号,"4月:7,10,12",3
嘉定区,陈翔公路2400弄,4月:7,1
嘉定区,陈翔公路浩翔路中央公园地下室,4月:6,1
嘉定区,陈翔路1588弄,4月:6,1
嘉定区,陈翔路2299号,"4月:8,13",2
嘉定区,陈翔路388号,4月:11,1
嘉定区,陈泽路386弄,4月:12,1
嘉定区,城北路1号,3月:21,1
嘉定区,城北路3980号,"3月:19,21,22,23,24,31",6
嘉定区,城北路4089号,"3月:26,27; 4月:8",3
嘉定区,澄浏公路108号,3月:29; 4月:2,2
嘉定区,澄浏公路455号,3月:31; 4月:2,2
嘉定区,澄浏公路700号,4月:2,1
嘉定区,澄浏中路108号,4月:2,1
嘉定区,澄浏中路1228号,"4月:8,10,12",3
嘉定区,澄浏中路1333号,4月:13,1
嘉定区,澄浏中路1855弄,3月:18,1
嘉定区,澄浏中路225弄,"4月:7,12",2
嘉定区,澄浏中路2275号,4月:8,1
嘉定区,澄浏中路2278号,4月:12,1
嘉定区,澄浏中路2499号,4月:6,1
嘉定区,澄浏中路2500弄,4月:6,1
嘉定区,澄浏中路2539号,4月:6,1
嘉定区,澄浏中路3000号,"3月:21; 4月:3,6,8",4
嘉定区,澄浏中路3128弄,3月:19,1
嘉定区,澄浏中路3380弄,4月:8,1
嘉定区,成泽路386弄,"3月:21,27",2
嘉定区,城中街26号,3月:20,1
嘉定区,城中路153弄,4月:6,1
嘉定区,城中路171弄,4月:8,1
嘉定区,城中路197号,"4月:7,8",2
嘉定区,城中路213弄,"3月:18,19; 4月:6",3
嘉定区,城中路29弄,3月:20,1
嘉定区,城中路35号,"3月:23,24",2
嘉定区,崇教路169号,4月:8,1
嘉定区,崇教路267号,3月:18,1
嘉定区,崇教路267号对面工地,3月:21,1
嘉定区,崇教路267号对面工地宿舍,3月:19,1
嘉定区,崇教路267号（工地）,4月:12,1
嘉定区,崇教路280-2号,4月:12,1
嘉定区,崇教路工地,4月:8,1
嘉定区,崇文路1851号,4月:7,1
嘉定区,崇文路1851弄,4月:12,1
嘉定区,春归路258号,"4月:6,9",2
嘉定区,春海路355弄,"4月:5,6,8",3
嘉定区,春海路370弄,4月:6,1
嘉定区,春海路400弄,3月:29,1
嘉定区,春及路54号,4月:6,1
嘉定区,春荣路799弄,"3月:29; 4月:6,8",3
嘉定区,慈竹路1087弄,"4月:3,5,6",3
嘉定区,慈竹路175弄,"3月:20,24",2
嘉定区,慈竹路176弄,"4月:4,8,9",3
嘉定区,慈竹路265弄,3月:28; 4月:3,2
嘉定区,慈竹路450弄,"4月:3,6",2
嘉定区,慈竹路615弄,"4月:6,7,8,10",4
嘉定区,慈竹路69弄,"4月:1,6,8,9,10,11,13",7
嘉定区,慈竹路70弄,"4月:1,3",2
嘉定区,慈竹路836弄,"3月:19,27",2
嘉定区,慈竹路987弄,4月:6,1
嘉定区,大北街208号,3月:22,1
嘉定区,大北街254弄,"3月:21,24",2
嘉定区,大宏村,"4月:3,7,8,9,10,11,12,13",8
嘉定区,大陆村,"4月:6,8",2
嘉定区,大石皮村,"4月:4,6,7,8,9,10,12,13",8
嘉定区,大裕村,"4月:2,3,4,6,7,8,9,10,11,12,13",11
嘉定区,大宅风范城,3月:19,1
嘉定区,大治路31号,4月:13,1
嘉定区,大治路435弄,4月:13,1
嘉定区,大治路445弄,4月:8,1
嘉定区,大治路668弄,4月:12,1
嘉定区,德富路吴沙塘桥工地,4月:12,1
嘉定区,德华二村,4月:6,1
嘉定区,德华路226弄,4月:9,1
嘉定区,德华路316弄,4月:6,1
嘉定区,德华路475号,4月:1,1
嘉定区,德华路79弄,"3月:30; 4月:7,8,10,11",5
嘉定区,德华路80弄,3月:28; 4月:10,2
嘉定区,德华路898弄,4月:7,1
嘉定区,德立路88弄,"4月:2,10",2
嘉定区,德园路1055弄,"4月:9,10,12",3
嘉定区,德园路1259弄,"4月:6,7,8,9,12",5
嘉定区,德园路1437弄,"4月:2,7,8,10",4
嘉定区,德园路1500弄,"4月:6,7,8,10,12,13",6
嘉定区,德园路1509弄,"4月:2,6,7,8,10",5
嘉定区,德园路366弄,4月:5,1
嘉定区,德园路375弄,"4月:6,7",2
嘉定区,德园路627弄,"4月:3,10",2
嘉定区,德园路685弄,4月:7,1
嘉定区,德园路703号,3月:28; 4月:8,2
嘉定区,德园路79弄,4月:6,1
嘉定区,德园路955弄,4月:13,1
嘉定区,德园南路111弄,"4月:6,7,10",3
嘉定区,德园南路1500弄,4月:11,1
嘉定区,德园南路485弄,"4月:8,10,11",3
嘉定区,德园南路508弄,"4月:6,7",2
嘉定区,灯塔村,"3月:22,26",2
嘉定区,邓家角村,"4月:5,8",2
嘉定区,定边路119号,3月:27; 4月:8,2
嘉定区,定边路145号,4月:6,1
嘉定区,定边路19号,4月:3,1
嘉定区,定边路33号,3月:30,1
嘉定区,定边路35号,3月:27,1
嘉定区,定边路56号,"4月:6,7,8,12",4
嘉定区,定边路64号,"4月:6,8",2
嘉定区,定边路99弄,"3月:27,29; 4月:3,6",4
嘉定区,东大小区,"4月:4,6",2
嘉定区,东环路129弄,4月:6,1
嘉定区,东街村,"4月:6,7,8,10,12",5
嘉定区,樊家村,"4月:3,4,6,7,8,9,10,12,13",9
嘉定区,方德路200弄,"3月:28; 4月:7,10",3
嘉定区,方德路201弄,"4月:2,8",2
嘉定区,芳礼路99弄,"4月:7,8,12",3
嘉定区,芳林路1357弄,"3月:18,20; 4月:8,10",4
嘉定区,芳林路333弄,"3月:29; 4月:3,5,7",4
嘉定区,芳林路398弄,"4月:5,10",2
嘉定区,芳林路669弄,4月:6,1
嘉定区,芳林路819弄,"4月:1,10",2
嘉定区,芳林路951弄,"4月:6,7,8,10,12",5
嘉定区,方陆路100弄,4月:2,1
嘉定区,方陆路191号,3月:30,1
嘉定区,方南路350弄,4月:7,1
嘉定区,芳仁路68号,4月:13,1
嘉定区,方泰村,"4月:5,6",2
嘉定区,丰登路1028弄,4月:12,1
嘉定区,丰登路1551弄,4月:2,1
嘉定区,丰功路555号,"4月:5,7,8",3
嘉定区,丰功路888号,4月:7,1
嘉定区,丰功路999号,4月:2,1
嘉定区,丰华公路1469弄,"3月:29; 4月:1,3,6,10",5
嘉定区,丰华公路1580号,"4月:6,8",2
嘉定区,丰江路128弄,"4月:3,6,7,8,10,12",6
嘉定区,丰江路188弄,"3月:27,28,29,31; 4月:2,3,4,6,8,10,12",11
嘉定区,丰江路373号,"3月:28,31; 4月:2,6,8",5
嘉定区,丰茂路888号,4月:12,1
嘉定区,丰年路88弄,4月:13,1
嘉定区,丰翔路2800号,"4月:6,7",2
嘉定区,丰翔路3055弄,4月:9,1
嘉定区,封周路368弄,"4月:6,7,8",3
嘉定区,封周路508弄,"4月:6,8,10,12,13",5
嘉定区,封周路605弄,"4月:5,10",2
嘉定区,封周路885弄,"4月:2,4,6,9,13",5
嘉定区,丰庄北路151弄,3月:20,1
嘉定区,丰庄北路166弄,"4月:5,6,10,12,13",5
嘉定区,丰庄北路355弄,"3月:31; 4月:7,8",3
嘉定区,丰庄北路375弄,"4月:6,7,8,10,12",5
嘉定区,丰庄北路431号,3月:23,1
嘉定区,丰庄北路477弄,4月:6,1
嘉定区,丰庄北路480弄,"3月:28; 4月:8,10,11",4
嘉定区,丰庄北路499弄,"4月:6,8,12",3
嘉定区,丰庄北路5弄,"3月:27,28,29,30; 4月:2,6,8,9,12",9
嘉定区,丰庄北路82弄,"3月:28,30; 4月:2,6,7,8,12,13",8
嘉定区,丰庄二村,4月:12,1
嘉定区,丰庄路268弄,"3月:31; 4月:2,3,6,7,8,12",7
嘉定区,丰庄路295号,3月:25; 4月:2,2
嘉定区,丰庄路301弄,"4月:7,8,10,12,13",5
嘉定区,丰庄路375弄,4月:8,1
嘉定区,丰庄路399弄,"4月:6,7,8,9,12",5
嘉定区,丰庄路450弄,"4月:4,5,6,7,10,12",6
嘉定区,丰庄路452号,"3月:30; 4月:1,2,7",4
嘉定区,丰庄路480弄,"4月:6,7",2
嘉定区,丰庄路540号,3月:29; 4月:8,2
嘉定区,丰庄路99弄,4月:6,1
嘉定区,丰庄三队,"4月:6,7,13",3
嘉定区,丰庄四村,3月:29,1
嘉定区,丰庄西路 433弄,4月:6,1
嘉定区,丰庄西路395号,4月:6,1
嘉定区,丰庄西路433弄,"4月:3,6,7,8,13",5
嘉定区,丰庄西路460弄,4月:1,1
嘉定区,丰庄西路480弄,"4月:6,7",2
嘉定区,丰庄西路551弄,"4月:8,9,11,12,13",5
嘉定区,丰庄西路558弄,"4月:2,3,6,7,8,9,10",7
嘉定区,丰庄一村,3月:28,1
嘉定区,福海路1028弄,"4月:5,6,7,8,10,11,12",7
嘉定区,福海路111弄,"3月:25,26; 4月:5",3
嘉定区,福海路281弄,4月:7,1
嘉定区,福海路728号,3月:26,1
嘉定区,福海路777弄,4月:6,1
嘉定区,伏虎村,"4月:3,6,8",3
嘉定区,阜康西路199弄,4月:6,1
嘉定区,阜康西路19弄,3月:27,1
嘉定区,阜康西路23号,"3月:27,28",2
嘉定区,阜康西路36号,"3月:28,29; 4月:7",3
嘉定区,阜康西路61号,3月:27; 4月:1,2
嘉定区,富蕴路195弄,4月:6,1
嘉定区,甘柏村,"4月:6,8",2
嘉定区,高潮村,"4月:4,6,10",3
嘉定区,高潮路643号,4月:2,1
嘉定区,高台路353弄,4月:12,1
嘉定区,高台路533弄,3月:30,1
嘉定区,高台路560弄,3月:22,1
嘉定区,高榆新村,"3月:24,26",2
嘉定区,葛隆村,"4月:2,3,5,6,8",5
